name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.	T00346116_FF11_1.TXT	T00346118_FF5_1.TXT	T00346121_FF2_1.TXT	T00346125_FF3_1.TXT	T00346128_FF13_1.TXT	T00346130_FF12_1.TXT	T00346131_FF15_1.TXT	T00346132_FF14_1.TXT	T00346135_FF7_1.TXT	T00346114_BF5_1.TXT	T00346115_BF1_1.TXT	T00346119_BF4_1.TXT	T00346120_BF8_1.TXT	T00346127_BF3_1.TXT	T00346129_BF10_1.TXT	T00346133_BF7_1.TXT	T00346134_BF6_1.TXT	T00346113_BMS2_1.TXT	T00346117_BMS16_1.TXT	T00346122_BMS8_1.TXT	T00346126_BMS3_1.TXT	T00346136_BMS10_1.TXT
PPIB	-0.370884915	0.125177349	0.206722445	6.361547783	6.732432698	6.533239806	6.62638479	6.045950678	7.275855691	6.942548733	6.755171307	6.915769724	6.940450176	6.556523378	6.546076632	6.39473694	6.376701586	6.273416151	NA	6.563656176	6.517798971	6.553523692	6.669296088	6.459094909	6.399032495	6.406763479	5.178476276
ABCC10	-0.160340525	0.222009667	0.443064422	6.795157588	6.955498113	6.30512607	6.960442877	6.768075441	6.622988964	7.044518314	6.982364693	6.966322251	NA	7.994146295	7.414183552	6.869643744	NA	6.528066853	NA	7.006891896	6.892388745	6.134773347	6.736641814	6.495285377	6.886691719	6.645449236	7.136717181
DDT	1.295180003	0.147157451	0.227489774	7.290859761	5.995679758	5.474420838	5.783932686	5.54705361	5.518150469	5.389283884	5.660877807	8.884943355	6.068864232	5.63359094	10.08761959	7.467227413	7.592045789	4.933217089	7.425492018	5.507624289	9.533319638	5.05012537	4.857798419	6.352488995	9.381117019	NA	9.3022415
CLCF1	-0.319696818	0.108695545	0.206722445	6.814316861	7.134013679	6.771960254	6.744324561	6.792552196	NA	7.396690554	7.249168411	7.589799547	7.191341268	7.336272645	6.672348396	6.636717337	6.918445442	6.724565387	7.366475314	7.162896315	6.848662978	6.74574394	7.169838612	6.591899754	6.746827261	7.019092621	5.982605837
HRH1	0.037959568	0.786664442	0.611382716	6.76640523	6.728445662	6.649220579	6.764122762	7.736475631	5.90562592	6.576416564	6.947180405	6.767982409	6.22536832	6.983618372	7.849095243	5.994445097	7.25710488	5.807074353	6.732237746	6.761865347	8.905835312	5.873628077	6.670601285	6.311073837	7.424715039	5.805772136	6.569819645
GSTM3	-0.001224801	0.933675566	0.633904547	5.974599379	5.97582418	5.337635961	5.316613573	5.85978473	6.248724694	6.346356464	6.136528033	6.364471583	6.035962207	6.136340371	5.988052625	5.618622843	6.078619112	6.052754044	6.008278371	6.135046438	6.090284427	5.267472175	5.796588418	6.152618546	6.37508054	5.833836302	6.272538088
SEPP1	1.776957636	0.12800672	0.206722445	8.505020112	6.728062476	7.613632525	6.819400916	5.811941514	5.605316023	5.599935199	6.358327934	10.81369439	5.762535568	6.167778215	10.77245072	8.98618208	9.977529277	5.389446906	9.330125945	6.559146991	10.57210373	5.150269634	5.939070176	6.859035908	10.94056557	8.356334096	11.73300044
CCL16	-0.149535384	0.856083003	0.487880412	6.337683402	6.487218785	6.09968495	7.12071476	6.277385392	6.535369063	6.938189098	6.054957278	6.527406378	6.447997665	6.383264483	6.305555827	6.039256089	7.886710966	6.48251864	5.943354114	6.4588508	6.208738377	6.445357185	5.164779032	6.338572482	7.33338272	5.569997801	6.212810189
MAP3K9	0.057204519	0.677118319	0.544174197	6.870037229	6.81283271	6.346195286	6.802255833	7.001902313	6.872065607	6.597583282	6.543781281	7.286924875	6.941204241	6.923581669	6.974024186	6.558378137	6.593018799	7.252352469	7.021119646	7.030231193	7.120702681	6.411011218	6.768115358	7.180889445	6.991026588	6.539577029	NA
GPX1	0.832642098	0.16676945	0.220545484	6.318127976	5.485485878	5.227826369	5.110536333	5.301150718	5.445067166	5.260857656	5.426075145	7.490355172	4.918683417	5.188820926	7.630623821	5.434182891	6.628667483	5.186627574	6.575409819	4.770532966	7.823288367	4.534177481	NA	6.394972806	7.909550966	5.901299432	7.028202106
PRKAG3	0.087889097	0.797815058	0.550764603	8.370004903	8.282115806	7.947782462	8.333732308	9.04691032	8.399919576	7.985666409	8.13610632	8.359498613	8.133159994	8.196266249	7.996852471	7.886440507	8.560403697	8.335344503	8.11122349	9.547078536	8.805059865	8.260991154	8.414187862	8.368948975	7.941755764	7.075684152	9.506092758
COQ10B	0.87833237	0.106715856	0.231883011	6.830001241	5.951668871	6.232990414	5.565794224	4.949571753	5.857495164	5.843798476	6.243576855	7.093977	6.456613596	5.321202358	8.202060325	6.198613797	6.555761127	5.799322853	7.13809137	5.627789296	7.581953977	5.042641045	4.92550428	6.011609616	9.559323471	6.471516188	9.67582879
C1QTNF1	-0.07998055	0.637618388	0.517764726	6.246226978	6.326207529	6.369040246	5.901580259	6.237035787	6.872056477	6.010591594	6.324148037	6.720459648	6.583610044	5.917345668	6.421261016	5.942990092	6.267395321	5.783959786	6.635028427	6.53529714	6.635477419	6.054409123	6.522002302	6.150917745	6.039573644	6.290599389	5.922039316
MCFD2	0.705719011	0.000939521	0.206722445	9.155174056	8.449455044	9.213532518	7.886239897	8.442414782	7.761126725	8.199204042	8.00346645	8.730182036	9.309731921	8.499197028	9.960928217	7.686031953	9.146045466	10.29441696	9.713761351	9.201191088	9.671847914	8.915488623	9.592351936	9.150339596	8.906634611	7.004664316	9.773560695
PLA2G4F	-0.087775272	0.292357147	0.523025858	7.106947988	7.194723259	6.884443629	6.678583837	6.907245746	7.771721272	7.262948214	7.08924161	7.692051514	7.439212448	7.027061063	7.735743039	6.849584386	6.769478567	6.712154249	7.322291275	7.613485974	7.247184405	6.793664454	7.371713545	6.596036073	7.231738708	6.973232052	7.174017115
PARK7	1.546462488	0.139529236	0.202550986	7.365871209	5.819408721	5.801427499	5.54054383	5.921586874	5.309460759	5.443079049	4.873168221	8.11116265	5.794248251	5.580001359	8.615009064	6.475021406	7.46621477	NA	7.096605724	5.374324504	10.22613857	4.969695672	NA	6.079608235	9.390277054	6.713833874	8.617854423
KIR3DL2	-0.075254769	0.69054344	0.489116706	6.533294007	6.608548776	6.512300037	6.319585146	6.451943089	6.349043346	6.841437398	6.530504655	7.10414151	6.877735453	6.490248349	6.556700377	6.27360433	6.528712705	6.362137643	NA	6.931377172	NA	6.918517896	6.715432401	6.427269569	6.29714892	6.403344709	6.451988354
HSFY1	-0.070558814	0.496877578	0.568687599	6.766896853	6.837455667	6.648146159	6.620322939	5.809469123	7.189587823	6.858829336	6.786138286	7.543463289	7.123252632	6.957891416	8.262241517	6.37450636	NA	6.684886945	6.489143722	7.032289346	7.075457045	6.522136856	6.028217958	6.506557875	7.158725976	6.574348133	6.494250506
AOC3	-0.34016405	0.071444152	0.202550986	5.967156659	6.307320709	6.217629237	5.856868504	6.206364366	6.470744184	6.839211008	6.265928951	6.405967446	6.374000708	6.129171974	6.069893727	5.846256203	6.074881564	5.859238357	6.180273052	6.477834371	5.780263014	5.981642027	6.529032031	6.25843863	5.665580742	5.231158988	5.618543861
IRAK1	1.127686853	0.198271584	0.270142003	7.574546339	6.446859486	5.696487813	6.220466239	6.836662937	5.433709746	6.757268531	6.694353226	9.210628144	NA	4.725299248	10.01723123	6.275535815	8.3743589	5.830113868	7.768743464	6.16069068	11.27839771	5.159106589	5.339378716	7.182973577	9.376703295	7.22393231	8.481936248
NFATC1	0.318557804	0.299159177	0.370080366	7.112298781	6.793740977	6.611744441	6.654256941	6.667531614	6.780901419	6.68618032	6.740757595	6.693652078	7.516658255	6.791986128	7.62902	5.959489717	6.700051351	7.029402396	6.496603071	7.245543593	7.289086854	6.871693929	6.961619342	6.801912646	10.12188845	6.18116446	7.172408345
LRRC59	0.063966637	0.679664035	0.596579034	6.727664853	6.663698216	6.380188274	6.48765572	6.833294415	6.416161234	7.034409118	6.586639422	7.050851423	NA	6.520386122	7.620918483	6.362826722	6.090464081	5.380022942	7.006498036	6.228511865	7.524098868	6.557916183	5.975446661	5.499401915	7.671870746	NA	8.814001732
PRKAG2	-0.223850206	0.035781112	0.202615806	6.908601729	7.132451935	6.751158198	7.233271342	7.037785008	7.205669056	7.266393931	7.188888389	NA	7.277168419	7.099281138	6.886549987	7.014616013	6.6861517	6.867660399	7.195327137	7.126099576	6.890190564	6.807775715	7.193082641	NA	6.771140384	7.100628836	6.363997796
SOD1	1.598842662	0.138553895	0.227950208	7.930127338	6.331284676	6.553931818	6.605506334	5.953624047	5.344466505	5.673254637	5.856177192	10.18669799	5.266301132	5.541602426	10.51786773	7.593637898	8.717658792	5.247270693	8.775216332	5.387727715	10.54646298	5.177793345	4.687963521	6.429268468	10.87341155	7.70522944	11.43214693
ADRB3	0.017211798	0.489108026	0.611441695	7.156441287	7.139229488	6.882083395	7.266052016	6.915479214	7.124479234	6.880499461	7.04277599	7.671169094	7.428510211	7.04201678	7.133065937	7.034564005	6.678456289	7.150106992	7.687535428	7.541350436	7.484665574	6.458984362	7.984209272	7.62768242	6.948700086	6.966589935	6.337825995
ULBP2	0.202003768	0.435885518	0.365143644	8.102252793	7.900249026	7.804041314	7.696127779	8.008965283	8.042614195	8.055328571	7.80968198	7.853139795	8.000829001	7.831513314	7.749547423	7.266114107	8.183216061	7.962245976	7.5870192	8.953141833	7.973064398	9.194958906	8.34808521	7.949489967	7.314578004	NA	8.745572435
PROCR	-0.471909783	0.037532989	0.180653398	7.096239009	7.568148792	7.057710819	7.186017008	7.065798089	7.867724901	7.94770622	7.900321125	8.072413434	7.414195065	7.601452463	7.069883908	6.832997052	7.049161074	6.807513816	7.461672133	7.60807084	7.242589948	7.418081584	6.860440471	6.77582377	7.218341965	7.487578806	6.418951753
IRF2	-0.249953645	0.044173163	0.269867819	6.243327104	6.493280749	6.109270529	6.401082029	6.550109477	6.463639864	6.327041069	6.507365367	7.099831284	6.701676159	6.279510967	6.361230673	5.919074004	6.075550921	NA	6.699631161	6.568083813	6.501317392	6.18710605	6.618410095	5.546437751	6.045470746	6.779746514	5.617866129
HLA-F	1.618928217	0.147330051	0.246316411	8.930601973	7.311673756	7.083863493	6.751975918	8.410727552	6.132026415	5.740539735	7.255911293	11.4194785	6.305710825	6.704830074	12.25963361	7.320675799	10.40861539	5.233129368	9.770183146	5.812377832	11.14103915	4.754748026	6.446361947	9.694106034	11.82762812	9.910596369	11.51873086
SAA4	0.142179365	0.942309474	0.40377473	6.195429376	6.053250011	5.32173992	5.943428318	6.139112545	6.280103732	6.123830473	5.865574702	6.374204036	6.297059115	6.134197262	6.355629699	5.370795161	5.678723915	6.536384765	6.32553337	6.625841598	6.564430188	6.41704293	6.567018234	6.23701002	6.156695499	5.57996866	6.125507848
FKBP4	0.036291666	0.360594102	0.59347269	7.102301812	7.066010146	7.003772033	6.754292249	7.15372186	6.727845699	7.186966928	7.285449367	7.367095295	7.310383652	6.804564226	7.998512198	6.685903453	NA	6.994172333	6.870147114	6.96176346	7.56650002	7.39638905	6.739705159	6.808004433	7.468424298	6.429644123	7.308456101
LRCH3	-0.211013151	0.012057341	0.304512745	5.881984471	6.092997622	5.345373501	6.287818389	6.263889481	6.180925231	6.194815508	6.109534049	6.629402562	5.686457132	6.138762748	6.334201261	5.824008955	5.840844796	5.748547604	5.673863971	6.512824076	5.918788459	5.899684562	5.815226535	5.877149116	6.176159592	5.67323111	5.171268086
CR2	-0.029496808	0.980923449	0.600737148	5.958712704	5.988209512	6.031068531	5.698971338	5.922454639	5.563672929	5.534447463	6.237179641	6.021244621	6.406464522	6.478381927	6.181603776	5.715465219	6.183284268	6.159624384	6.409232122	5.935571348	6.009417081	6.191521283	6.533532693	5.17848327	6.166306	5.750390332	5.048833374
REL	0.8693144	0.094592486	0.134688373	6.328139817	5.458825417	5.634534864	5.525063554	4.809742896	5.258129734	5.913220444	5.609168065	5.690351111	5.834405438	4.854812649	8.22731875	5.465336117	5.133919602	6.580488399	5.920070122	6.588048092	6.538386056	6.96104114	6.793164122	7.062826518	5.688847243	5.791873102	5.514498357
SLIT3	-0.072953207	0.604248009	0.554204225	6.283596228	6.356549435	6.465941322	5.905058669	6.109432216	6.506836248	5.98388175	6.640998158	6.567653744	6.340268472	6.688874333	6.503699834	5.351606305	7.732739664	5.734296292	6.328233335	6.356399366	6.859773559	6.751886006	6.247381926	6.079400717	6.006540436	5.850284516	5.884509002
XRCC3	-0.085920248	0.376167995	0.550764603	6.169558672	6.25547892	5.646011444	6.302310761	5.593262795	5.942844118	5.9229481	6.704211629	6.714241501	6.87083612	6.602643814	6.19813672	6.381222537	6.440900932	4.942351276	6.421855022	5.606651102	6.597997469	6.434801828	5.878180753	6.169007378	6.272818988	6.465877737	6.394460997
A1BG	0.020206048	0.036946572	0.602850379	6.200328947	6.180122899	5.927182841	5.942698159	6.126817056	6.439852152	6.340657694	5.72467042	6.499806924	6.21853884	6.400882003	6.707031698	5.617925878	6.025926182	6.271476162	6.254104475	6.638102582	6.698480468	5.905493609	6.345060563	6.076117752	5.966697723	6.081016266	6.016842947
BDKRB2	0.284743096	0.848891462	0.399553668	6.954226501	6.669483405	6.194534771	6.961291877	6.245256544	6.816345211	6.509588785	6.796312897	6.86137522	6.744851482	6.895793862	9.825227521	6.447851487	7.109189357	6.167170854	6.823431174	6.898443673	7.272105421	NA	6.606032382	6.320634771	6.818811214	6.849636767	6.312183393
NOTCH3	0.04140899	0.79176373	0.591262122	7.901866054	7.860457063	7.607262014	7.915309288	7.196425202	7.684407205	8.079498036	7.877856926	7.856066001	8.131975592	8.395313304	8.000284026	7.668040984	7.888210424	7.698820792	7.473872632	8.866746769	8.462574508	7.860415995	8.207721515	7.790157578	7.910013327	6.986566066	7.910834081
SEMA4D	0.15659092	0.465869687	0.449875808	7.993757253	7.837166333	7.597019731	7.797799579	8.212539503	7.825763254	7.855349436	7.796997008	7.824699423	7.871234862	7.753094198	7.637257215	7.395641484	8.042528029	7.833646674	7.556343026	8.478756889	8.791869421	7.878065196	8.261244013	8.096138068	7.581152307	6.757858239	9.608343727
ANTXR1	0.251577198	0.914646118	0.442809441	6.147251004	5.895673806	6.149315879	5.302561609	5.558704508	5.454426907	5.336896276	5.792852621	7.628472686	6.094549356	5.743284413	7.032938949	6.276403476	5.247789994	6.477004534	6.212363856	5.524016173	7.999355923	5.760747486	5.471093543	5.790443664	6.447024558	5.841576097	5.8335048
TYRO3	-0.309194959	0.043744591	0.227489774	5.928821448	6.238016408	5.928733831	5.880078458	6.165070771	6.688450133	6.429248388	6.586354435	6.239880634	6.49997785	5.724353169	6.020854328	5.921225173	5.858136302	6.216010701	6.188503118	6.460933253	6.19157029	5.436141222	6.007279135	5.540392799	5.948246717	6.327776442	4.957609347
LRMP	-0.016541566	0.67284882	0.611382716	5.862956293	5.879497858	5.378676806	6.010996935	5.806322083	5.786261511	5.545205456	6.038925896	6.535464277	6.17456302	5.639064743	6.00300398	6.309453624	5.764724149	5.498803854	5.969379251	6.126428699	6.139171195	5.85721519	5.911447946	5.926741732	5.710984651	5.312704943	5.688372593
HLA-DMB	-0.174160013	0.892492232	0.562160916	7.615891471	7.790051485	8.560719736	8.943787045	6.64030991	7.049232189	7.082867913	8.829271822	7.148222456	7.027823352	8.828228939	7.66179312	6.608935261	9.409654408	6.449007897	6.853262359	8.081135556	11.21446014	7.167498491	6.393595414	6.103076192	8.587723237	6.368944992	8.107502054
NOTCH2NL	0.370047154	0.157551845	0.234185387	8.293684679	7.923637524	7.797721153	7.713575206	7.77701792	7.786549299	8.140550178	8.139706461	8.080565139	7.871681694	8.005370668	8.707980254	7.252748117	8.111607557	8.804187599	8.226651361	8.802034953	8.68069167	8.936151094	9.014898313	8.420065662	7.390975656	6.86568502	8.604223565
DPH2	-0.036116378	0.910319849	0.59347269	7.413357532	7.449473909	7.100880273	7.089659404	7.264894567	7.402889623	7.461249251	7.638613375	7.837560746	7.547684319	7.701833627	7.260659966	7.496675085	7.249246801	7.14306081	7.440913917	7.617492455	8.018827679	6.701237184	7.352411494	7.013707067	8.325823401	6.911221176	7.842370875
TIRAP	0.252195377	0.038081101	0.231113314	7.017465478	6.765270101	6.925648521	6.711158424	6.666181445	6.615387589	6.582694583	6.778485957	6.822828408	7.195780244	6.589265737	7.443577793	6.605014216	6.81403919	7.687047483	7.119579008	7.154769776	7.285993579	6.571380393	7.207172925	7.210740602	6.832937595	6.099239009	7.195559652
PTK2B	0.996985623	0.272457835	0.276107571	8.827163244	7.830177622	7.696626492	7.319990822	8.214097269	7.379374609	7.026280379	7.99875327	10.16127047	7.77344168	6.901763603	13.13130259	7.238519477	8.739134447	7.31711525	9.589265711	6.981776723	10.78865735	5.765264386	6.610046269	9.311910644	11.33657344	9.385966683	8.557589201
CSNK2A2	0.09107382	0.978579259	0.442809441	6.365825962	6.274752143	6.137063817	6.278818699	6.29861951	6.46586324	6.295403797	6.367480667	6.694375362	5.782779247	6.152364942	6.83583352	6.22943392	6.457625175	6.055049009	6.170665408	6.204173215	6.859816145	6.323016311	6.29492226	6.397018448	6.739958965	6.071235439	6.116989696
ICAM2	0.101463575	0.965315289	0.502411347	7.154690043	7.053226468	6.770982234	6.921382434	6.779394307	7.077806	7.090565978	7.225525166	7.326585262	7.233570363	NA	NA	6.742105479	6.927681688	7.315805487	7.502136668	7.930246288	7.239796075	6.67610793	7.735207632	7.404280122	NA	6.588586259	6.639636842
NFATC3	0.079878532	0.613088237	0.523025858	6.216389899	6.136511367	5.590045218	5.91244403	6.260950629	6.51784968	5.771711917	5.872864815	6.462474323	6.144410128	6.695851563	6.686929879	5.609838215	5.825962876	6.312770913	6.220861405	6.287334287	6.347306449	6.284360937	6.390025221	6.284216726	6.148765626	6.083687165	6.33100899
TEC	1.30076285	0.237427805	0.284242284	10.46801875	9.167255897	8.298621872	8.268317904	10.18493706	8.38968289	8.087173112	10.31221571	12.6341998	9.488976655	6.841178072	14.41708659	8.726583447	11.11400707	7.579322077	11.98469385	8.947248036	12.75017207	5.918911741	7.665634639	11.57327097	13.14950495	11.59999907	10.6578092
MAP3K11	0.357428803	0.099445716	0.206722445	6.178321582	5.820892779	5.38374337	5.221151779	5.897136794	6.240905919	5.770278286	5.885612804	6.349508842	5.992585466	5.647111747	6.55796707	5.312433241	6.474601808	6.220685348	6.370806363	6.298750817	6.153747962	6.350363054	6.496842867	6.0268015	6.235880362	5.979461001	5.839839166
CD40LG	0.121173865	0.434646208	0.442809441	6.682123035	6.56094917	6.311558512	6.505346707	6.080237848	6.57855721	6.571137769	6.661611054	7.018549196	6.463965374	6.857578861	7.131125437	6.452586001	6.929626609	6.232115916	6.804021845	6.592532828	7.111644261	6.164158823	6.376854988	6.326989387	7.042213369	6.163712056	7.54001794
SP4	-0.16895664	0.099380056	0.402328343	8.263280575	8.432237215	7.971042427	8.381130598	9.030027277	8.63043414	8.327830562	8.174030759	8.193444277	8.581869978	8.600324914	7.809118188	7.782734639	8.200196216	8.556831714	8.208047513	9.155997176	8.65328269	7.962376102	8.911177436	8.393632252	8.008865536	7.133313647	8.647074367
RAET1E	0.431515203	0.439224355	0.234185387	6.178010358	5.746495154	4.81955402	5.583464941	5.437025762	5.987365629	6.286278125	4.870736731	6.444988629	6.236699369	6.052343183	6.547065861	5.945163234	5.419314309	6.392941102	6.290639586	6.556925257	6.325460427	6.16740541	6.581871026	6.339757007	6.26684907	5.124440234	6.356302124
CCR7	0.337046487	0.474204749	0.315574008	8.859698103	8.522651616	8.23328868	8.589217592	8.938516161	8.296630169	8.344356581	8.205738525	8.233142941	8.709982739	9.152991158	8.908880679	7.950400102	8.668009059	9.680897365	8.819483433	9.798932939	9.302845712	8.745246689	9.818609397	9.225181332	7.923257218	7.021998398	9.312333019
CD63	1.993033357	0.044649269	0.202550986	8.882969782	6.889936425	7.110483369	6.947009762	5.323945602	6.028584961	6.188420392	6.820512669	10.62559131	6.762030684	6.202849079	11.07067674	8.57036434	9.508787723	6.00307062	9.558689365	6.598369204	10.09481698	6.533157575	6.336206375	NA	11.83728155	9.287820601	11.19639631
